Year,region,crop,price_fcfa_kg,price_usd_t,price_usd_kg,usd_from_fcfa_kg,usd_kg,cpi,deflator,usd_kg_real
2024,Kara,manioc,136.9,228.2,0.2282,0.22816666666666668,0.2282,140.63893740649,2.199409788576669,0.10375510793178648
2025,Kara,manioc,145.5,242.5,0.2425,0.2425,0.2425,,1.0,0.2425
2026,Kara,manioc,149.6,249.3,0.24930000000000002,0.24933333333333332,0.24930000000000002,,1.0,0.24930000000000002
2027,Kara,manioc,149.4,248.9,0.2489,0.249,0.2489,,1.0,0.2489
2028,Kara,manioc,151.1,251.9,0.2519,0.2518333333333333,0.2519,,1.0,0.2519
2029,Kara,manioc,162.0,270.1,0.2701,0.27,0.2701,,1.0,0.2701
2030,Kara,manioc,166.8,277.9,0.2779,0.278,0.2779,,1.0,0.2779
2015,Kara,igname,185.0,308.4,0.30839999999999995,0.30833333333333335,0.30839999999999995,111.179750599295,1.7387064796489142,0.1773732390197759
2016,Kara,igname,191.2,318.7,0.3187,0.31866666666666665,0.3187,112.608909002895,1.7610566554982903,0.18097089551603548
2017,Kara,igname,189.5,315.8,0.3158,0.31583333333333335,0.3158,111.503213533868,1.743765018611601,0.18110238284940616
2018,Kara,igname,185.3,308.8,0.3088,0.30883333333333335,0.3088,112.537690648103,1.7599428931964383,0.17546023862123855
2019,Kara,igname,214.1,356.8,0.3568,0.35683333333333334,0.3568,113.296929295441,1.7718163966771596,0.20137526702492306
2020,Kara,igname,196.2,327.1,0.3271,0.32699999999999996,0.3271,115.222166604613,1.8019246004307703,0.18152812827007472
2021,Kara,igname,217.0,361.7,0.36169999999999997,0.3616666666666667,0.36169999999999997,120.045614301505,1.8773570395181713,0.19266447052225677
2022,Kara,igname,217.5,362.5,0.3625,0.3625,0.3625,129.610336993973,2.0269368436803203,0.17884129006299315
2023,Kara,igname,215.6,359.4,0.3594,0.35933333333333334,0.3594,136.725018664212,2.138201197611713,0.1680852112520729
2024,Kara,igname,240.1,400.1,0.4001,0.40016666666666667,0.4001,140.63893740649,2.199409788576669,0.18191243945446
2025,Kara,igname,217.4,362.3,0.3623,0.36233333333333334,0.3623,,1.0,0.3623
2026,Kara,igname,252.4,420.7,0.42069999999999996,0.4206666666666667,0.42069999999999996,,1.0,0.42069999999999996
2027,Kara,igname,230.4,384.0,0.384,0.384,0.384,,1.0,0.384
2028,Kara,igname,264.5,440.8,0.4408,0.44083333333333335,0.4408,,1.0,0.4408
2029,Kara,igname,253.1,421.8,0.4218,0.42183333333333334,0.4218,,1.0,0.4218
2030,Kara,igname,249.0,414.9,0.4149,0.415,0.4149,,1.0,0.4149
2015,Kara,soja,209.4,349.0,0.349,0.34900000000000003,0.349,111.179750599295,1.7387064796489142,0.20072393131615365
2016,Kara,soja,206.4,344.0,0.344,0.34400000000000003,0.344,112.608909002895,1.7610566554982903,0.19533727034049642
2017,Kara,soja,211.2,352.0,0.352,0.352,0.352,111.503213533868,1.743765018611601,0.20186206068078202
2018,Kara,soja,238.7,397.8,0.3978,0.3978333333333333,0.3978,112.537690648103,1.7599428931964383,0.22603006128085715
2019,Kara,soja,239.8,399.7,0.3997,0.39966666666666667,0.3997,113.296929295441,1.7718163966771596,0.22558770804333447
2020,Kara,soja,262.3,437.1,0.43710000000000004,0.4371666666666667,0.43710000000000004,115.222166604613,1.8019246004307703,0.24257396779837867
2021,Kara,soja,240.5,400.8,0.4008,0.4008333333333333,0.4008,120.045614301505,1.8773570395181713,0.21349162229837024
2022,Kara,soja,271.8,452.9,0.45289999999999997,0.453,0.45289999999999997,129.610336993973,2.0269368436803203,0.22344060764008164
2023,Kara,soja,270.4,450.7,0.4507,0.4506666666666666,0.4507,136.725018664212,2.138201197611713,0.21078465417726558
2024,Kara,soja,253.0,421.7,0.42169999999999996,0.4216666666666667,0.42169999999999996,140.63893740649,2.199409788576669,0.19173325598086924
2025,Kara,soja,293.0,488.3,0.4883,0.48833333333333334,0.4883,,1.0,0.4883
2026,Kara,soja,268.5,447.4,0.44739999999999996,0.4475,0.44739999999999996,,1.0,0.44739999999999996
2027,Kara,soja,289.8,483.0,0.483,0.48300000000000004,0.483,,1.0,0.483
2028,Kara,soja,277.8,462.9,0.4629,0.463,0.4629,,1.0,0.4629
2029,Kara,soja,287.4,479.1,0.4791,0.479,0.4791,,1.0,0.4791
2030,Kara,soja,305.6,509.4,0.5094,0.5093333333333334,0.5094,,1.0,0.5094
2015,Kara,arachide,286.2,476.9,0.4769,0.477,0.4769,111.179750599295,1.7387064796489142,0.2742843634517871
2016,Kara,arachide,326.4,544.0,0.544,0.5439999999999999,0.544,112.608909002895,1.7610566554982903,0.3089054507710176
2017,Kara,arachide,323.5,539.2,0.5392,0.5391666666666667,0.5392,111.503213533868,1.743765018611601,0.30921597477010704
2018,Kara,arachide,317.4,529.0,0.529,0.5289999999999999,0.529,112.537690648103,1.7599428931964383,0.30057793468469945
2019,Kara,arachide,319.2,532.0,0.532,0.532,0.532,113.296929295441,1.7718163966771596,0.30025684433088307
2020,Kara,arachide,360.4,600.7,0.6007,0.6006666666666667,0.6007,115.222166604613,1.8019246004307703,0.3333657800422925
2021,Kara,arachide,366.2,610.4,0.6103999999999999,0.6103333333333333,0.6103999999999999,120.045614301505,1.8773570395181713,0.32513793974781735
2022,Kara,arachide,356.3,593.8,0.5938,0.5938333333333333,0.5938,129.610336993973,2.0269368436803203,0.2929543670052561
2023,Kara,arachide,349.2,582.0,0.582,0.582,0.582,136.725018664212,2.138201197611713,0.2721914105417541
2024,Kara,arachide,375.7,626.1,0.6261,0.6261666666666666,0.6261,140.63893740649,2.199409788576669,0.28466727903633443
2025,Kara,arachide,362.4,603.9,0.6039,0.604,0.6039,,1.0,0.6039
2026,Kara,arachide,403.0,671.6,0.6716,0.6716666666666666,0.6716,,1.0,0.6716
2027,Kara,arachide,393.0,655.0,0.655,0.655,0.655,,1.0,0.655
2028,Kara,arachide,422.4,704.0,0.704,0.704,0.704,,1.0,0.704
2029,Kara,arachide,421.8,702.9,0.7029,0.7030000000000001,0.7029,,1.0,0.7029
2030,Kara,arachide,446.6,744.4,0.7444,0.7443333333333334,0.7444,,1.0,0.7444
2015,Kara,palme,69.0,115.0,0.115,0.115,0.115,111.179750599295,1.7387064796489142,0.06614112349959218
2016,Kara,palme,67.7,112.9,0.1129,0.11283333333333334,0.1129,112.608909002895,1.7610566554982903,0.0641092378530292
2017,Kara,palme,74.9,124.9,0.12490000000000001,0.12483333333333334,0.12490000000000001,111.503213533868,1.743765018611601,0.07162662323587977
2018,Kara,palme,77.2,128.7,0.12869999999999998,0.12866666666666668,0.12869999999999998,112.537690648103,1.7599428931964383,0.07312737276733614
2019,Kara,palme,81.5,135.9,0.1359,0.13583333333333333,0.1359,113.296929295441,1.7718163966771596,0.07670094951986278
2020,Kara,palme,78.1,130.2,0.13019999999999998,0.13016666666666665,0.13019999999999998,115.222166604613,1.8019246004307703,0.07225607551441066
2021,Kara,palme,82.9,138.1,0.1381,0.1381666666666667,0.1381,120.045614301505,1.8773570395181713,0.07356086087675881
2022,Kara,palme,82.5,137.5,0.1375,0.1375,0.1375,129.610336993973,2.0269368436803203,0.0678363514032043
2023,Kara,palme,86.8,144.7,0.1447,0.14466666666666667,0.1447,136.725018664212,2.138201197611713,0.06767370636665261
2024,Kara,palme,95.6,159.4,0.15940000000000001,0.15933333333333333,0.15940000000000001,140.63893740649,2.199409788576669,0.07247398862544596
2025,Kara,palme,91.5,152.5,0.1525,0.1525,0.1525,,1.0,0.1525
2026,Kara,palme,97.8,163.0,0.163,0.163,0.163,,1.0,0.163
2027,Kara,palme,94.8,158.0,0.158,0.158,0.158,,1.0,0.158
2028,Kara,palme,101.8,169.7,0.1697,0.16966666666666666,0.1697,,1.0,0.1697
2029,Kara,palme,98.6,164.3,0.1643,0.16433333333333333,0.1643,,1.0,0.1643
2030,Kara,palme,107.8,179.7,0.1797,0.17966666666666667,0.1797,,1.0,0.1797
2015,Kara,coton,211.4,352.4,0.3524,0.35233333333333333,0.3524,111.179750599295,1.7387064796489142,0.2026794080109242
2016,Kara,coton,220.3,367.2,0.36719999999999997,0.3671666666666667,0.36719999999999997,112.608909002895,1.7610566554982903,0.20851117927043686
2017,Kara,coton,251.5,419.2,0.41919999999999996,0.4191666666666667,0.41919999999999996,111.503213533868,1.743765018611601,0.24039936317438584
2018,Kara,coton,265.3,442.2,0.4422,0.4421666666666667,0.4422,112.537690648103,1.7599428931964383,0.25125815258520623
2019,Kara,coton,247.9,413.2,0.4132,0.4131666666666667,0.4132,113.296929295441,1.7718163966771596,0.2332070076645129
2020,Kara,coton,243.7,406.2,0.4062,0.4061666666666666,0.4062,115.222166604613,1.8019246004307703,0.22542563651270056
2021,Kara,coton,285.7,476.2,0.4762,0.4761666666666666,0.4762,120.045614301505,1.8773570395181713,0.25365446741138703
2022,Kara,coton,291.1,485.1,0.48510000000000003,0.4851666666666667,0.48510000000000003,129.610336993973,2.0269368436803203,0.2393266477505048
2023,Kara,coton,263.1,438.4,0.43839999999999996,0.43850000000000006,0.43839999999999996,136.725018664212,2.138201197611713,0.2050321552946821
2024,Kara,coton,310.5,517.5,0.5175,0.5175,0.5175,140.63893740649,2.199409788576669,0.23529039594522133
2025,Kara,coton,320.2,533.7,0.5337000000000001,0.5336666666666666,0.5337000000000001,,1.0,0.5337000000000001
2026,Kara,coton,283.0,471.6,0.4716,0.4716666666666667,0.4716,,1.0,0.4716
2027,Kara,coton,310.0,516.7,0.5167,0.5166666666666667,0.5167,,1.0,0.5167
2028,Kara,coton,330.4,550.7,0.5507000000000001,0.5506666666666666,0.5507000000000001,,1.0,0.5507000000000001
2029,Kara,coton,343.0,571.7,0.5717000000000001,0.5716666666666667,0.5717000000000001,,1.0,0.5717000000000001
2030,Kara,coton,339.9,566.5,0.5665,0.5665,0.5665,,1.0,0.5665
2015,Kara,noix_de_cajou,326.7,544.6,0.5446,0.5445,0.5446,111.179750599295,1.7387064796489142,0.3132213552858948
2016,Kara,noix_de_cajou,348.7,581.2,0.5812,0.5811666666666666,0.5812,112.608909002895,1.7610566554982903,0.33002913233109454
2017,Kara,noix_de_cajou,339.2,565.4,0.5654,0.5653333333333334,0.5654,111.503213533868,1.743765018611601,0.32424093496850614
2018,Kara,noix_de_cajou,385.7,642.9,0.6429,0.6428333333333334,0.6429,112.537690648103,1.7599428931964383,0.36529594368391927
2019,Kara,noix_de_cajou,364.0,606.6,0.6066,0.6066666666666667,0.6066,113.296929295441,1.7718163966771596,0.34236052964495045
2020,Kara,noix_de_cajou,396.9,661.5,0.6615,0.6615,0.6615,115.222166604613,1.8019246004307703,0.3671074804361187
2021,Kara,noix_de_cajou,411.0,685.1,0.6851,0.685,0.6851,120.045614301505,1.8773570395181713,0.3649279202510316
2022,Kara,noix_de_cajou,425.0,708.3,0.7082999999999999,0.7083333333333334,0.7082999999999999,129.610336993973,2.0269368436803203,0.3494435469010153
2023,Kara,noix_de_cajou,444.9,741.5,0.7415,0.7414999999999999,0.7415,136.725018664212,2.138201197611713,0.3467868228809462
2024,Kara,noix_de_cajou,440.1,733.5,0.7335,0.7335,0.7335,140.63893740649,2.199409788576669,0.33349856120931376
2025,Kara,noix_de_cajou,442.6,737.7,0.7377,0.7376666666666667,0.7377,,1.0,0.7377
2026,Kara,noix_de_cajou,437.9,729.9,0.7299,0.7298333333333333,0.7299,,1.0,0.7299
2027,Kara,noix_de_cajou,495.2,825.4,0.8254,0.8253333333333334,0.8254,,1.0,0.8254
2028,Kara,noix_de_cajou,504.0,840.0,0.84,0.84,0.84,,1.0,0.84
2029,Kara,noix_de_cajou,476.5,794.1,0.7941,0.7941666666666667,0.7941,,1.0,0.7941
2030,Kara,noix_de_cajou,494.1,823.5,0.8235,0.8235,0.8235,,1.0,0.8235
2015,Kara,café,577.6,962.7,0.9627,0.9626666666666667,0.9627,111.179750599295,1.7387064796489142,0.5536874747222382
2016,Kara,café,580.7,967.8,0.9678,0.9678333333333334,0.9678,112.608909002895,1.7610566554982903,0.549556425103292
2017,Kara,café,599.9,999.9,0.9999,0.9998333333333332,0.9999,111.503213533868,1.743765018611601,0.5734144161213465
2018,Kara,café,622.3,1037.2,1.0372000000000001,1.0371666666666666,1.0372000000000001,112.537690648103,1.7599428931964383,0.5893373040736679
2019,Kara,café,647.2,1078.7,1.0787,1.0786666666666667,1.0787,113.296929295441,1.7718163966771596,0.6088102593603826
2020,Kara,café,654.0,1090.1,1.0900999999999998,1.09,1.0900999999999998,115.222166604613,1.8019246004307703,0.604964269725492
2021,Kara,café,692.0,1153.3,1.1533,1.1533333333333333,1.1533,120.045614301505,1.8773570395181713,0.6143210778361038
2022,Kara,café,761.6,1269.3,1.2692999999999999,1.2693333333333334,1.2692999999999999,129.610336993973,2.0269368436803203,0.6262158606260888
2023,Kara,café,697.0,1161.6,1.1616,1.1616666666666666,1.1616,136.725018664212,2.138201197611713,0.5432603822771505
2024,Kara,café,803.1,1338.6,1.3386,1.3385,1.3386,140.63893740649,2.199409788576669,0.6086178241783059
2025,Kara,café,783.1,1305.2,1.3052000000000001,1.3051666666666668,1.3052000000000001,,1.0,1.3052000000000001
2026,Kara,café,784.8,1307.9,1.3079,1.3079999999999998,1.3079,,1.0,1.3079
2027,Kara,café,779.2,1298.7,1.2987,1.2986666666666666,1.2987,,1.0,1.2987
2028,Kara,café,846.3,1410.4,1.4104,1.4104999999999999,1.4104,,1.0,1.4104
2029,Kara,café,882.7,1471.1,1.4710999999999999,1.4711666666666667,1.4710999999999999,,1.0,1.4710999999999999
2030,Kara,café,824.3,1373.9,1.3739000000000001,1.3738333333333332,1.3739000000000001,,1.0,1.3739000000000001
2015,Kara,cacao,769.3,1282.1,1.2821,1.2821666666666667,1.2821,111.179750599295,1.7387064796489142,0.7373872559898013
2016,Kara,cacao,816.9,1361.4,1.3614000000000002,1.3615,1.3614000000000002,112.608909002895,1.7610566554982903,0.7730586041905577
2017,Kara,cacao,823.2,1372.1,1.3720999999999999,1.372,1.3720999999999999,111.503213533868,1.743765018611601,0.7868606064207415
2018,Kara,cacao,779.3,1298.8,1.2988,1.2988333333333333,1.2988,112.537690648103,1.7599428931964383,0.7379784906776704
2019,Kara,cacao,826.8,1378.1,1.3780999999999999,1.378,1.3780999999999999,113.296929295441,1.7718163966771596,0.7777893931811839
2020,Kara,cacao,836.7,1394.6,1.3945999999999998,1.3945,1.3945999999999998,115.222166604613,1.8019246004307703,0.7739502527833879
2021,Kara,cacao,884.2,1473.7,1.4737,1.4736666666666667,1.4737,120.045614301505,1.8773570395181713,0.7849865363800106
2022,Kara,cacao,906.6,1511.0,1.511,1.5110000000000001,1.511,129.610336993973,2.0269368436803203,0.7454598325108487
2023,Kara,cacao,856.0,1426.7,1.4267,1.4266666666666667,1.4267,136.725018664212,2.138201197611713,0.6672431020960835
2024,Kara,cacao,928.6,1547.7,1.5477,1.5476666666666667,1.5477,140.63893740649,2.199409788576669,0.7036887841631286
2025,Kara,cacao,1012.1,1686.8,1.6867999999999999,1.6868333333333334,1.6867999999999999,,1.0,1.6867999999999999
2026,Kara,cacao,998.4,1664.0,1.664,1.664,1.664,,1.0,1.664
2027,Kara,cacao,1060.7,1767.8,1.7678,1.7678333333333334,1.7678,,1.0,1.7678
2028,Kara,cacao,1004.8,1674.7,1.6747,1.6746666666666665,1.6747,,1.0,1.6747
2029,Kara,cacao,1002.7,1671.2,1.6712,1.6711666666666667,1.6712,,1.0,1.6712
2030,Kara,cacao,1044.3,1740.5,1.7405,1.7405,1.7405,,1.0,1.7405
2015,Savanes,maïs,239.8,399.7,0.3997,0.39966666666666667,0.3997,111.179750599295,1.7387064796489142,0.22988353967640865
2016,Savanes,maïs,266.6,444.3,0.44430000000000003,0.44433333333333336,0.44430000000000003,112.608909002895,1.7610566554982903,0.2522917128264028
2017,Savanes,maïs,247.5,412.5,0.4125,0.4125,0.4125,111.503213533868,1.743765018611601,0.23655710236029143
2018,Savanes,maïs,271.9,453.1,0.4531,0.4531666666666666,0.4531,112.537690648103,1.7599428931964383,0.257451535360373
2019,Savanes,maïs,277.3,462.2,0.4622,0.46216666666666667,0.4622,113.296929295441,1.7718163966771596,0.26086224332656793
2020,Savanes,maïs,260.9,434.9,0.43489999999999995,0.4348333333333333,0.43489999999999995,115.222166604613,1.8019246004307703,0.24135305100781254
2021,Savanes,maïs,302.3,503.8,0.5038,0.5038333333333334,0.5038,120.045614301505,1.8773570395181713,0.268355986312173
2022,Savanes,maïs,286.3,477.2,0.4772,0.4771666666666667,0.4772,129.610336993973,2.0269368436803203,0.23542914101533888
2023,Savanes,maïs,317.2,528.7,0.5287000000000001,0.5286666666666666,0.5287000000000001,136.725018664212,2.138201197611713,0.24726391538389245
2024,Savanes,maïs,296.2,493.6,0.49360000000000004,0.49366666666666664,0.49360000000000004,140.63893740649,2.199409788576669,0.22442384432572224
2025,Savanes,maïs,299.2,498.7,0.4987,0.49866666666666665,0.4987,,1.0,0.4987
2026,Savanes,maïs,339.2,565.3,0.5652999999999999,0.5653333333333334,0.5652999999999999,,1.0,0.5652999999999999
2027,Savanes,maïs,357.6,596.1,0.5961000000000001,0.5960000000000001,0.5961000000000001,,1.0,0.5961000000000001
2028,Savanes,maïs,344.8,574.7,0.5747000000000001,0.5746666666666667,0.5747000000000001,,1.0,0.5747000000000001
2029,Savanes,maïs,370.6,617.6,0.6176,0.6176666666666667,0.6176,,1.0,0.6176
2030,Savanes,maïs,340.2,567.1,0.5671,0.567,0.5671,,1.0,0.5671
2015,Savanes,riz_paddy,311.5,519.2,0.5192,0.5191666666666667,0.5192,111.179750599295,1.7387064796489142,0.2986127940955501
2016,Savanes,riz_paddy,310.9,518.2,0.5182,0.5181666666666667,0.5182,112.608909002895,1.7610566554982903,0.29425515549548037
2017,Savanes,riz_paddy,312.4,520.7,0.5207,0.5206666666666666,0.5207,111.503213533868,1.743765018611601,0.2986067471491
2018,Savanes,riz_paddy,357.1,595.2,0.5952000000000001,0.5951666666666667,0.5952000000000001,112.537690648103,1.7599428931964383,0.3381927915393821
2019,Savanes,riz_paddy,336.4,560.6,0.5606,0.5606666666666666,0.5606,113.296929295441,1.7718163966771596,0.31639847167649066
2020,Savanes,riz_paddy,358.7,597.8,0.5978,0.5978333333333333,0.5978,115.222166604613,1.8019246004307703,0.3317563897274554
2021,Savanes,riz_paddy,393.9,656.6,0.6566000000000001,0.6565,0.6566000000000001,120.045614301505,1.8773570395181713,0.34974700399478525
2022,Savanes,riz_paddy,366.7,611.2,0.6112000000000001,0.6111666666666666,0.6112000000000001,129.610336993973,2.0269368436803203,0.3015387489282798
2023,Savanes,riz_paddy,384.0,640.1,0.6401,0.64,0.6401,136.725018664212,2.138201197611713,0.29936378331233127
2024,Savanes,riz_paddy,409.1,681.9,0.6819,0.6818333333333334,0.6819,140.63893740649,2.199409788576669,0.3100377217295583
2025,Savanes,riz_paddy,400.8,668.0,0.668,0.668,0.668,,1.0,0.668
2026,Savanes,riz_paddy,399.5,665.9,0.6658999999999999,0.6658333333333334,0.6658999999999999,,1.0,0.6658999999999999
2027,Savanes,riz_paddy,399.9,666.6,0.6666,0.6665,0.6666,,1.0,0.6666
2028,Savanes,riz_paddy,453.6,756.0,0.756,0.756,0.756,,1.0,0.756
2029,Savanes,riz_paddy,470.2,783.6,0.7836000000000001,0.7836666666666666,0.7836000000000001,,1.0,0.7836000000000001
2030,Savanes,riz_paddy,482.5,804.2,0.8042,0.8041666666666667,0.8042,,1.0,0.8042
2015,Savanes,sorgho,205.4,342.3,0.3423,0.3423333333333333,0.3423,111.179750599295,1.7387064796489142,0.196870491947047
2016,Savanes,sorgho,230.5,384.1,0.3841,0.38416666666666666,0.3841,112.608909002895,1.7610566554982903,0.21810769051681592
2017,Savanes,sorgho,217.7,362.9,0.3629,0.36283333333333334,0.3629,111.503213533868,1.743765018611601,0.2081129029007267
2018,Savanes,sorgho,228.9,381.5,0.3815,0.3815,0.3815,112.537690648103,1.7599428931964383,0.21676839713083712
2019,Savanes,sorgho,234.4,390.7,0.3907,0.39066666666666666,0.3907,113.296929295441,1.7718163966771596,0.22050817496254888
2020,Savanes,sorgho,237.1,395.2,0.3952,0.39516666666666667,0.3952,115.222166604613,1.8019246004307703,0.21932105255987017
2021,Savanes,sorgho,263.8,439.7,0.4397,0.4396666666666667,0.4397,120.045614301505,1.8773570395181713,0.23421224132882584
2022,Savanes,sorgho,249.9,416.6,0.4166,0.41650000000000004,0.4166,129.610336993973,2.0269368436803203,0.20553181086963573
2023,Savanes,sorgho,262.8,438.1,0.43810000000000004,0.438,0.43810000000000004,136.725018664212,2.138201197611713,0.20489185044388744
2024,Savanes,sorgho,268.5,447.4,0.44739999999999996,0.4475,0.44739999999999996,140.63893740649,2.199409788576669,0.20341820897756913
2025,Savanes,sorgho,289.4,482.3,0.4823,0.4823333333333333,0.4823,,1.0,0.4823
2026,Savanes,sorgho,281.7,469.6,0.4696,0.4695,0.4696,,1.0,0.4696
2027,Savanes,sorgho,284.0,473.3,0.4733,0.47333333333333333,0.4733,,1.0,0.4733
2028,Savanes,sorgho,320.9,534.9,0.5348999999999999,0.5348333333333333,0.5348999999999999,,1.0,0.5348999999999999
2029,Savanes,sorgho,332.1,553.4,0.5534,0.5535,0.5534,,1.0,0.5534
2030,Savanes,sorgho,319.2,532.0,0.532,0.532,0.532,,1.0,0.532
2015,Savanes,mil,246.7,411.2,0.4112,0.4111666666666666,0.4112,111.179750599295,1.7387064796489142,0.23649765202636788
2016,Savanes,mil,264.5,440.8,0.4408,0.44083333333333335,0.4408,112.608909002895,1.7610566554982903,0.2503042696688687
2017,Savanes,mil,240.8,401.4,0.4014,0.4013333333333334,0.4014,111.503213533868,1.743765018611601,0.23019156578768724
2018,Savanes,mil,252.7,421.2,0.42119999999999996,0.42116666666666663,0.42119999999999996,112.537690648103,1.7599428931964383,0.23932594723855463
2019,Savanes,mil,275.7,459.5,0.4595,0.45949999999999996,0.4595,113.296929295441,1.7718163966771596,0.25933838340233223
2020,Savanes,mil,287.7,479.4,0.4794,0.4795,0.4794,115.222166604613,1.8019246004307703,0.26604886790789917
2021,Savanes,mil,270.0,450.0,0.45,0.45,0.45,120.045614301505,1.8773570395181713,0.23969867773020614
2022,Savanes,mil,273.8,456.4,0.4564,0.45633333333333337,0.4564,129.610336993973,2.0269368436803203,0.22516735113034503
2023,Savanes,mil,322.3,537.2,0.5372,0.5371666666666667,0.5372,136.725018664212,2.138201197611713,0.2512392194897428
2024,Savanes,mil,316.4,527.3,0.5273,0.5273333333333333,0.5273,140.63893740649,2.199409788576669,0.23974613677664774
2025,Savanes,mil,294.2,490.4,0.4904,0.4903333333333333,0.4904,,1.0,0.4904
2026,Savanes,mil,324.3,540.5,0.5405,0.5405,0.5405,,1.0,0.5405
2027,Savanes,mil,352.8,588.0,0.588,0.588,0.588,,1.0,0.588
2028,Savanes,mil,337.4,562.4,0.5624,0.5623333333333332,0.5624,,1.0,0.5624
2029,Savanes,mil,369.0,614.9,0.6149,0.615,0.6149,,1.0,0.6149
2030,Savanes,mil,382.5,637.6,0.6376000000000001,0.6375,0.6376000000000001,,1.0,0.6376000000000001
2015,Savanes,manioc,132.5,220.9,0.2209,0.22083333333333333,0.2209,111.179750599295,1.7387064796489142,0.12704847113965143
2016,Savanes,manioc,145.7,242.9,0.2429,0.24283333333333332,0.2429,112.608909002895,1.7610566554982903,0.13792855513286797
2017,Savanes,manioc,147.8,246.3,0.24630000000000002,0.24633333333333335,0.24630000000000002,111.503213533868,1.743765018611601,0.14124609530021767
2018,Savanes,manioc,159.7,266.2,0.2662,0.26616666666666666,0.2662,112.537690648103,1.7599428931964383,0.1512549077751739
2019,Savanes,manioc,165.2,275.3,0.2753,0.2753333333333333,0.2753,113.296929295441,1.7718163966771596,0.15537727301558665
2020,Savanes,manioc,165.3,275.5,0.2755,0.2755,0.2755,115.222166604613,1.8019246004307703,0.1528920799095249
2021,Savanes,manioc,154.9,258.2,0.2582,0.25816666666666666,0.2582,120.045614301505,1.8773570395181713,0.13753377464430938
2022,Savanes,manioc,177.2,295.3,0.2953,0.29533333333333334,0.2953,129.610336993973,2.0269368436803203,0.14568781504993622
2023,Savanes,manioc,168.1,280.2,0.2802,0.2801666666666667,0.2802,136.725018664212,2.138201197611713,0.13104473064226718
2024,Savanes,manioc,179.7,299.5,0.2995,0.2995,0.2995,140.63893740649,2.199409788576669,0.13617289581757253
2025,Savanes,manioc,195.2,325.4,0.32539999999999997,0.3253333333333333,0.32539999999999997,,1.0,0.32539999999999997
2026,Savanes,manioc,179.0,298.4,0.2984,0.29833333333333334,0.2984,,1.0,0.2984
2027,Savanes,manioc,179.8,299.7,0.29969999999999997,0.2996666666666667,0.29969999999999997,,1.0,0.29969999999999997
2028,Savanes,manioc,212.1,353.5,0.3535,0.3535,0.3535,,1.0,0.3535
2029,Savanes,manioc,186.9,311.4,0.31139999999999995,0.3115,0.31139999999999995,,1.0,0.31139999999999995
2030,Savanes,manioc,201.0,335.0,0.335,0.335,0.335,,1.0,0.335
2015,Savanes,igname,216.7,361.2,0.36119999999999997,0.36116666666666664,0.36119999999999997,111.179750599295,1.7387064796489142,0.20774064180915386
2016,Savanes,igname,213.5,355.9,0.3559,0.35583333333333333,0.3559,112.608909002895,1.7610566554982903,0.20209457707611242
2017,Savanes,igname,236.4,393.9,0.3939,0.394,0.3939,111.503213533868,1.743765018611601,0.22589052756295466
2018,Savanes,igname,247.1,411.8,0.4118,0.41183333333333333,0.4118,112.537690648103,1.7599428931964383,0.23398486484529155
2019,Savanes,igname,228.9,381.5,0.3815,0.3815,0.3815,113.296929295441,1.7718163966771596,0.2153157633688569
2020,Savanes,igname,261.3,435.6,0.43560000000000004,0.4355,0.43560000000000004,115.222166604613,1.8019246004307703,0.2417415245320836
2021,Savanes,igname,247.2,412.0,0.412,0.412,0.412,120.045614301505,1.8773570395181713,0.21945745605521094
2022,Savanes,igname,256.4,427.4,0.4274,0.4273333333333333,0.4274,129.610336993973,2.0269368436803203,0.2108600479253056
2023,Savanes,igname,253.1,421.8,0.4218,0.42183333333333334,0.4218,136.725018664212,2.138201197611713,0.19726862021737437
2024,Savanes,igname,279.7,466.2,0.4662,0.4661666666666667,0.4662,140.63893740649,2.199409788576669,0.2119659566949994
2025,Savanes,igname,299.9,499.8,0.4998,0.4998333333333333,0.4998,,1.0,0.4998
2026,Savanes,igname,299.6,499.3,0.4993,0.49933333333333335,0.4993,,1.0,0.4993
2027,Savanes,igname,282.2,470.3,0.4703,0.4703333333333333,0.4703,,1.0,0.4703
2028,Savanes,igname,290.8,484.7,0.48469999999999996,0.4846666666666667,0.48469999999999996,,1.0,0.48469999999999996
2029,Savanes,igname,295.3,492.1,0.49210000000000004,0.4921666666666667,0.49210000000000004,,1.0,0.49210000000000004
2030,Savanes,igname,304.3,507.2,0.5072,0.5071666666666667,0.5072,,1.0,0.5072
2015,Savanes,soja,264.0,440.0,0.44,0.44,0.44,111.179750599295,1.7387064796489142,0.25306168991148315
2016,Savanes,soja,236.2,393.6,0.3936,0.39366666666666666,0.3936,112.608909002895,1.7610566554982903,0.22350217908726566
2017,Savanes,soja,278.7,464.5,0.4645,0.46449999999999997,0.4645,111.503213533868,1.743765018611601,0.2663776340517706
2018,Savanes,soja,266.0,443.3,0.4433,0.44333333333333336,0.4433,112.537690648103,1.7599428931964383,0.25188317286526896
2019,Savanes,soja,266.8,444.7,0.4447,0.4446666666666667,0.4447,113.296929295441,1.7718163966771596,0.25098537344726257
2020,Savanes,soja,276.4,460.7,0.4607,0.4606666666666666,0.4607,115.222166604613,1.8019246004307703,0.2556710751880875
2021,Savanes,soja,306.2,510.3,0.5103,0.5103333333333333,0.5103,120.045614301505,1.8773570395181713,0.2718183005460537
